ufo_id,location
50791,"Atlantic Ocean (at sea), Atlantic Ocean"
50806,"Mnichovo Hradiste (Czech Republic), Czech Republic"
50810,"South London (UK/England), United Kingdom"
50813,"Newcastle upon Tyne (UK/England), United Kingdom"
50816,"Mannheim (West Germany), Germany"
50829,"Ramskate (UK/England), United Kingdom"
50836,"AHMECGARH (India), India"
50905,"Easter Island (Chile), Chile"
50923,"Nowy Pilczyn (Poland), Poland"
50927,"Tarlac City (Philippines), Philippines"
50929,"Crato (Brazil), Brazil"
50932,"Belo Horizonte-Minas Gerais (Brazil), Brazil"
50938,"Dudley (UK/England), United Kingdom"
51001,"Milford Haven (UK/England), United Kingdom"
51015,"Ecoporanga (farm area; ES) (Brazil), Brazil"
51044,"County Cork (Republic of Ireland), Ireland"
51047,"Seville (Spain), Spain"
51050,"Blanes (Spain), Spain"
51063,"San Antonio Del Mar (Mexico), Mexico"
51110,"Sunderland (UK/England), United Kingdom"
51121,"Panaji (India), India"
51122,"Hoylake (UK/England), United Kingdom"
51139,"Chester (UK/England), United Kingdom"
51141,"Emlichheim (Germany), Germany"
51197,"Castleford Nr Leeds (UK/England), United Kingdom"
51214,"North Queensferry (UK/Scotland), United Kingdom"
51222,"Lajoskomarom/Mezokomarom (Hungary), Hungary"
51235,"In orbit/Space Shuttle, In orbit"
51255,"Campos dos Goytacazes (Brazil), Brazil"
51264,"STS 121 NASA footage, USA"
51278,"Whitstable (UK/England), United Kingdom"
51296,"Jamica (Ochorios), Ochorios"
51302,"Bognor Regis (UK/England), United Kingdom"
51343,"Camborne (UK/England), United Kingdom"
51371,"Sunderland (UK/England), United Kingdom"
51414,"Sunderland (UK/England), United Kingdom"
51415,"Wrexham (UK/England), United Kingdom"
51421,"Huntingdon (UK/England), United Kingdom"
51423,"Leicestershre (UK/England), United Kingdom"
51432,"Stoke-on-Trent (UK/England), United Kingdom"
51441,"Northwich (UK/England), United Kingdom"
51442,"Chatham Maritime (UK/England), United Kingdom"
51446,"Chandigarh (India), India"
51452,"Isle of Wight (UK/England), United Kingdom"
51463,"Szekesfehervar (Hungary), Hungary"
51493,"St. Helens (Merseyside) (UK/England), United Kingdom"
51530,"Caribbean Sea (between Mexico and Cuba), Caribbean Sea"
51600,"Thika (Kenya), Kenya (East Africa)"
51604,"Kaunas (Lithuania), Lithuania"
51615,"Wythenshawe (UK/England), United Kingdom"
51621,"Vaxjo (Sweden), Sweden"
51678,"Glasgow (UK/Scotland), United Kingdom"
51711,"Pulborough (UK/England), United Kingdom"
51733,"Dobron-Lodz (Poland), Poland"
51739,"Zedelgem (West Vlaanderen) (Belgium), Belgium"
51752,"Dunedin (New Zealand), New Zealand"
51756,"Pembroke Dock (UK/Wales), United Kingdom"
51758,"Marbela (Spain), Spain"
51777,"Stevenage (UK/England), United Kingdom"
51803,"Sunderland (UK/England), United Kingdom"
51860,"Exmouth (UK/England), United Kingdom"
51895,"Norwich (UK/England), United Kingdom"
51925,"La Romana (Dominican Republic), Dominican Republic"
51943,"Conil (Spain), Spain"
51982,"Lenzie (UK/Scotland), United Kingdom"
51997,"Clevedon (UK/England), United Kingdom"
52029,"Bathgate (UK/Scotland), United Kingdom"
52051,"Polegate (UK/England), United Kingdom"
52093,"Guildford (UK/England), United Kingdom"
52126,"Glasgow (outside of) (UK/Scotland), United Kingdom"
52143,"Dalton-in-Furness (UK/England), United Kingdom"
52193,"Blackpool (UK/England), United Kingdom"
52203,"Rasnov (Romania), Romania"
52219,"Unspecified location, Unspecified"
52241,"Halidiki (Mount Holomontas) (Greece), Greece"
52273,"Lancaster (Cantsfield) (UK/England), United Kingdom"
52286,"Bristol (UK/England), United Kingdom"
52305,"Bucerias (Nayarit) (Mexico), Mexico"
52319,"Nelson (UK/England), United Kingdom"
52368,"George (Republic of South Africa), South Africa"
52369,"Eildon Weir (Victoria) (Australia), Australia"
52419,"NASA shuttle DISCOVERY, Near Earth Orbit"
52437,"Bristol (UK/England), United Kingdom"
52488,"Yorkshire (UK/England), United Kingdom"
52498,"Atlantic Ocean (in flight), Atlantic Ocean"
52507,"Boksburg (South Africa), South Africa"
52514,"Tynemouth (UK/England), United Kingdom"
52517,"Meerut (India), India"
52519,"Feilding (New Zealand), New Zealand"
52538,"STS Atlantis (in Earth orbit), In orbit"
52539,"STS Atlantis (in Earth orbit), In orbit"
52585,"STS Atlantis (in Earth orbit), In orbit"
52609,"Gibraltar (Mediterranean Sea), Gibraltar"
52614,"Wakefield (UK/England), United Kingdom"
52615,"Glasgow/Rutherglen (UK/Scotland), United Kingdom"
52618,"West Cornforth (UK/England), United Kingdom"
52632,"Lands End (Cornwall) (UK/England), United Kingdom"
52690,"Sarajevo (boxnia), Bosnia and Herzegovina"
52693,"Motherwell (UK/Scotland), United Kingdom"
52774,"Glasgow (UK/Scotland), United Kingdom"
52805,"Ipswich (near) (Australia), Australia"
52859,"Grand Cayman (offshore), Grand Cayman"
52879,"Plymouth (Devonshire) (UK/England), United Kingdom"
52893,"Danang (Viet Nam), Vietnam"
52924,"Stoke-on-Trent (UK/England), United Kingdom"
52937,"Stoke-on-Trent (UK/England), United Kingdom"
52957,"Donegal County (Republic of Ireland), Ireland"
52977,"Sunderland (UK/England), United Kingdom"
53066,"Hull (UK/England), United Kingdom"
53082,"Somerset (UK/England), United Kingdom"
53097,"Stoke-on-Trent (UK/England), United Kingdom"
53099,"Chawton (near) (UK/England), United Kingdom"
53125,"Kidlington (UK/England), United Kingdom"
53170,"Boyne Island (Australia), Australia"
53171,"Tannum Sands (Australia), Australia"
53197,"Ivanka pri Dunaji (Slovakia), Slovak Republic"
53198,"Hull (UK/England), United Kingdom"
53199,"Rugby Warks (UK/England), United Kingdom"
53250,"Motherwell (UK/England), United Kingdom"
53268,"Chesterfield (UK england), United Kingdom"
53278,"Grimsby (UK/England), United Kingdom"
53339,"Cumbria (UK/England), United Kingdom"
53362,"Doncaster (UK/England), United Kingdom"
53363,"Doncaster (UK/England), United Kingdom"
53414,"Sedgley (West Midlands) (UK/England), United Kingdom"
53471,"Hermosillo/Obregon City (between) (Sonora) (Mexico), Mexico"
53563,"Kirkby (Merseyside) (UK/England), United Kingdom"
53566,"Newmarket (UK/England), United Kingdom"
53570,"Pilbara Desert (Australia), Australia"
53588,"Barnala Sherpur (village) (India), India"
53602,"Kirkcaldy (UK/Scotland), United Kingdom"
53608,"Norwich (Norfold) (UK/England), United Kingdom"
53610,"Stevenage (UK/England), United Kingdom"
53734,"Glan Conwy (UK/England), United Kingdom"
53737,"Krasnoyarsk (Russia), Russia"
53740,"Krasnoyarsk (200km from) (Russia), Russia"
53799,"East Preston (UK/England), United Kingdom"
53832,"UK/England (unspecified location), United Kingdom"
53885,"Sheffield (South Yorkshire) (UK/England), United Kingdom"
53938,"Cotswold (Eastleich) (UK/England), United Kingdom"
53942,"Westbury (UK/England), United Kingdom"
53949,"Coatbridge (UK/Scotland), United Kingdom"
53957,"Whangamata (New Zealand), New Zealand"
54051,"Aylesbury (UK/England), United Kingdom"
54113,"Zama (Japan), Japan"
54137,"Lessebo (Sweden), Sweden"
54154,"Glasgow (UK/Scotland), United Kingdom"
54188,"Cyprus (Mediterranean Sea), Cyprus"
54195,"Hervey Bay (Australia), Australia"
54208,"Epernay (near) (France), France"
54213,"Camp Taqqadum (Iraq), Iraq"
54222,"Camp Taqaddum (Iraq), Iraq"
54251,"Marikina (Philippines), Philippines"
54256,"Hainault (on the London/Essex border) (UK/England), United Kingdom"
54257,"Bishops Castle (UK/England), United Kingdom"
54260,"Welwyn Garden City (UK/England), United Kingdom"
54266,"Ensanada (Mexico), Mexico"
54288,"St. Petersburg (Russia), Russia"
54291,"Al Asad (near Hit) (Iraq), Iraq"
54297,"Konstancin-Jeziorna (Poland), Poland"
54299,"Konstancin-Jeziorna (Poland), Poland"
54352,"Mittenwald (Germany), Germany"
54373,"Sounth Atlantic/Caribbean (at sea), South Atlantic/Caribbean (on cruise ship)"
54388,"Ozamis (Philippines), Philippines"
54403,"Midwest U. S. ((location deleted)), USA"
54416,"Vergel de la Sierra (mountain name; near no city) (Mexico), Mexico"
54454,"Trabzon (Turkey), Turkey"
54458,"Bucharest (Romania), Romania"
54475,"Seoul (South Korea), South Korea"
54497,"USS Providence/U.S. Navy vessel (CLG 6), unknown/at sea"
54561,"Lincoln (UK/England), United Kingdom"
54605,"Split (in former Yugoslavia), Yugoslavia"
54625,"Sydney (Baulkham Hills) (Australia), Australia"
54667,"Ellisras (South Africa), South Africa"
54698,"Milan (at sea on S.S. Giovanni), Mediterranean Sea"
54727,"Krasnodar (west of) (Russia), Russia"
54781,"USS Enterprise (at sea), Unspecified"
54795,"Moca (Dominican Republic), Dominican Republic"
54861,"Glasgow (UK/Scotland), United Kingdom"
54884,"Ramsey (Isle of Man) (UK/England), United Kingdom"
54886,"Swansea (UK/Wales), United Kingdom"
54893,"Azores (U.S.S. Monrovia), Azores"
54898,"Durham (UK/England), United Kingdom"
54910,"Accrington (UK/England), United Kingdom"
54914,"Panama (Pacific Coast), Panama"
55055,"Meda (Indonesia), Indonesia"
55060,"Bushey (UK/England), United Kingdom"
55090,"Kilsyth (UK/England), United Kingdom"
55091,"Reading (UK/England), United Kingdom"
55136,"Blackpool (UK/England), United Kingdom"
55147,"Hohonfels (Germany), Germany"
55152,"Dumfries (UK/Scotland), United Kingdom"
55161,"Joao Pessoa (Brazil), Brazil"
55163,"Reyes/Santa Rosa (between) (Bolivia), Bolivia"
55191,"Coatbridge (UK/Scotland), United Kingdom"
55221,"Pagham (Sussex) (UK/England), United Kingdom"
55225,"St. Thomas (near; on cruise ship), St. Thomas"
55276,"Costa da Caparica (Portugal), Portugal"
55295,"Azores (aboard USS Albany), Azores"
55360,"Vereeniging (South Africa), South Africa"
55389,"Port Elizabeth (South Africa), South Africa"
55394,"Dungarvan (Republic of Ireland), Ireland"
55463,"Falkirk (UK/Scotland), United Kingdom"
55491,"Waterford (Republic of Ireland), Ireland"
55492,"Ettalong Beach NSW (Australia), Australia"
55522,"Laufen BL (Switzerland), Switzerland"
55525,"Lakinsk (Russia), Russia"
55537,"Montego Bay (Jamaica), Jamaica"
55540,"Islington (London) (UK/England), United Kingdom"
55541,"Dumfries (UK/Scotland), United Kingdom"
55556,"Suffolk/Cambridgeshire/Essex/London (UK/England), United Kingdom"
55590,"Glenden (Australia), Australia"
55603,"Dumfries/Galloway (UK/Scotland), United Kingdom"
55650,"Stirlingshire (UK/Scotland), United Kingdom"
55671,"Phouc Vinh (Viet Nam), Vietnam"
55715,"Guantanamo Bay (Cuba), Cuba"
55740,"Moreton Morrell (UK/England), United Kingdom"
55767,"Whitianga (New Zealand), New Zealand"
55779,"Gatwick Airport (UK/England), United Kingdom"
55801,"Punta Cana (Dominican Republic), Dominican Republic"
55823,"Lincolnshire (UK/England), United Kingdom"
55911,"Joao Pessoa (Brazil), Brazil"
55932,"Kohila (Estonia), Estonia"
55941,"Vila Velha (Brazil), Brazil"
55994,"Lecce (Italy), Italy"
56146,"Middlesbrough (UK/England), United Kingdom"
56187,"Amman/Wadi Ram (desert) (Jordan), Jordan"
56211,"AL-gonfatha (Saudi Arabia), Saudi Arabia"
56256,"Bremen (Germany), Germany"
56278,"Peterborough (UK/England), United Kingdom"
56317,"Hamah (Syria), Syria"
56324,"Alfreton (UK/England), United Kingdom"
56331,"Blackpool (UK/England), United Kingdom"
56332,"Sidcup (UK/England), United Kingdom"
56379,"UK/England (southern part), United Kingdom"
56386,"Cam Rahn Bay (Viet Nam), Vietnam"
56394,"Guernsey (UK/England), United Kingdom"
56404,"Shropshire (UK/England), United Kingdom"
56431,"Newcastle upon Tyne (UK/England), United Kingdom"
56437,"Knin (Croatia), Croatia"
56442,"Knin (Croatia), Croatia"
56474,"Gheorgheni (Romania), Romania"
56496,"Marouga (Trinidad/Tobago), Trinidad and Tobago"
56534,"Bridgend (UK/Wales), United Kingdom"
56535,"Dublin (Republic of Ireland), Ireland"
56544,"Dublin (Republic of Ireland), Ireland"
56555,"Tauranga (New Zealand), New Zealand"
56603,"Heathrow/London (UK/England), United Kingdom"
56605,"Inverness (near) (UK/Scotland), United Kingdom"
56611,"Viet Nam (off coast), Vietnam"
56631,"Cagayan de Oro (Philippines), Philippines"
56644,"Welwyn Garden City (UK/England), United Kingdom"
56659,"Dublin (Republic of Ireland), Ireland"
56660,"Ramadi (Iraq), Iraq"
56702,"Bow (near Crediton), United Kingdom"
56723,"Tulum (near Cancun) (Mexico), Mexico"
56765,"Tikva (near) (Israel), Israel - near Petach Tikva"
56803,"Petersfield (UK/England), United Kingdom"
56854,"Southport (UK/England), United Kingdom"
56865,"Keele (UK/England), United Kingdom"
56904,"Halesowen (UK/England), United Kingdom"
56906,"Ellesmere Port (UK/England), United Kingdom"
56925,"Dubai (United Arab Republic), United Arab Emirates"
56935,"Long Eaton (Derbyshire) (UK/England), United Kingdom"
56956,"Jersey (Channel Islands) (UK/England), United Kingdom"
57036,"International Space Station, In orbit"
57054,"Scunthorpe (UK/England), United Kingdom"
57108,"Llanelli (south Wales) (UK/Wales), United Kingdom"
57113,"South Central Iraq, Iraq"
57131,"Boekel (The Netherlands), Netherlands"
57146,"International Space Station, In orbit"
57162,"Dunedin (New Zealand), New Zealand"
57166,"Dunedin (New Zealand), New Zealand"
57221,"Nowshahr (Iran), Iran"
57225,"Mainz (Germany), Germany"
57248,"Lancashire County (UK/England), United Kingdom"
57283,"Florida (Gulf of Mexico), Gulf of Mexico / Florida straits"
57347,"Channel Islands & Norwich (UK/England), United Kingdom"
57348,"Channel Islands & Norwich, United Kingdom"
57359,"Lausanne (Switzerland), Switzerland"
57394,"Temperley (Argentina), Argentina"
57422,"Mainz (Germany), Germany"
57469,"Loanhead (UK/Scotland), United Kingdom"
57505,"Hartlepool (UK/England), United Kingdom"
57507,"Ljubljana (Slovenia), Slovenia"
57520,"Dartford Tunnel (near; Kent) (UK/England), United Kingdom"
57555,"Alor Islands (Indonesia), Indonesia"
57558,"Kurnool (India), India"
57559,"Boger (UK/England), United Kingdom"
57567,"Karnal (India), India"
57577,"Karnal (Haryana) (India), India"
57590,"Ishikawa (Okinawa) (Japan), Japan"
57654,"Ansbach (Germany), Germany"
57661,"Tuunajarvi (Finlnd), Finland"
57664,"Hamburg (Germany), Germany"
57669,"Baldock (UK/England), United Kingdom"
57688,"Glastonbury (UK/England), United Kingdom"
57774,"Friedberg/Hessen (Germany), Germany"
57797,"Rugby (UK/England), United Kingdom"
57824,"Karues - Patras (Greece), Greece"
57827,"Karnal (India), India"
57838,"Guetersloh (Germany), Germany"
57841,"Stratford (UK/England), United Kingdom"
57845,"Stratford-Upon-Avon (UK/England), United Kingdom"
57885,"Kirkcaldy (UK/Scotland), United Kingdom"
57889,"Hatfield Hertfordshire (UK/England), United Kingdom"
57891,"Stratford (UK/England), United Kingdom"
57919,"Douglas (Isle of Man) (UK/England), United Kingdom"
57927,"Neumarkt (Germany), Germany"
57937,"Olso (Norway), Norway"
57945,"Darlington (UK/England), United Kingdom"
57955,"Chhindwara (India), India"
57983,"Lowestoft (UK/England), United Kingdom"
57989,"Warminster (4 miles from) (UK/England), United Kingdom"
58007,"Worthing (UK/England), United Kingdom"
58011,"Cuba (50 mi. S of; at sea), Cuba"
58013,"Va'vau (Tonga), Tonga"
58070,"Swinton (UK/England), United Kingdom"
58155,"Sunderland (UK/England), United Kingdom"
58197,"Durham (UK/England), United Kingdom"
58199,"Furness (UK/Scotland), United Kingdom"
58229,"Grimsby (UK/England), United Kingdom"
58244,"Burgess Hill (UK/England), United Kingdom"
58282,"Tromsoe (Norway), Norway"
58311,"Abadania (Brazil), Brazil"
58322,"Nile River (Egypt), Egypt"
58328,"Chengdu (China), China"
58347,"Pacific Ocean (in flight), Pacific Ocean"
58391,"Milton Keynes (UK/England), United Kingdom"
58442,"Iwakuni (Japan), Japan"
58453,"Songtan/Pyongtaek (Republic of Korea), South Korea"
58464,"Sharldlow (Derby) (UK/England), United Kingdom"
58467,"Chawton (Village of) (UK/England), United Kingdom"
58471,"Torrenueva (Granada) (Spain), Spain"
58483,"Tonbridge (UK/England), United Kingdom"
58488,"Shotts (UK/Scotland), United Kingdom"
58507,"Tromsoe (Norway), Norway"
58550,"Sheffield (UK/England), United Kingdom"
58564,"Newbridge (Gwent) (UK/Wales), United Kingdom"
58579,"Mexico (in-flight; flying N toward G. of Mex.), Mexico"
58590,"Gobi Desert (Mongolia), Mongolia"
58601,"Lowestoft (UK/England), United Kingdom"
58602,"Givataim (near Tel Aviv) (Israel), Israel"
58608,"Mechelen (Belgium), Belgium"
58621,"Beech (at King's Hill) (UK/England), United Kingdom"
58660,"Christchurch (UK/England), United Kingdom"
58691,"Reykjavik (Iceland), Iceland"
58703,"Xianyou Putian (China), China"
58704,"Hampshire (UK/England), United Kingdom"
58711,"Pacific Ocean (western), Pacific Ocean"
58728,"Milon Keynes (UK/England), United Kingdom"
58744,"Somerset (UK/England)k, United Kingdom"
58764,"Caçador (Brazil), Brazil"
58772,"Loughton (UK/England), United Kingdom"
58776,"Crookhaven (Republic of Ireland), Ireland"
58785,"Weston Super Mare (UK/England), United Kingdom"
58799,"Bath (UK/England), United Kingdom"
58845,"North Bristol (UK/England), United Kingdom"
58849,"Neckarsulm (Germany), Germany"
58860,"San Antonio del Mar (Mexico), Mexico"
58870,"Keighley (UK/England), United Kingdom"
58893,"Manchester (Withington) (UK/England), United Kingdom"
58905,"Glen Waverley (Australia), Australia"
58907,"LLangollen & Wrexham (UK/ North Wales), United Kingdom"
58910,"Buchs (Switzerland), Switzerland"
58930,"Newcastle-Upon-Tyne (UK/England), United Kingdom"
58940,"Tehran (Mazandaran Province) (Iran), Iran"
59018,"Velson Noord (Netherlands), Netherlands"
59103,"St. Helier (Jersey Channel Islands) (UK/England), United Kingdom"
59117,"Uckfield (UK/England), United Kingdom"
59140,"Gourock (UK/Scotland), United Kingdom"
59149,"Gelsenkirchen (Germany), Germany"
59227,"Kagoshima (Japan), Japan"
59236,"Kirkcaldy (UK/Scotland), United Kingdom"
59260,"Brassall (Australia), Australia"
59299,"Kristiansand (Norway), Norway"
59314,"Kota Kinabalu (Malaysia), Malaysia"
59316,"Gillingham (UK/England), United Kingdom"
59319,"Leamington Spa (UK/England), United Kingdom"
59342,"Hereford (UK/England), United Kingdom"
